Plot Title: 21422128,,,,,,,
#,"Date Time, GMT-04:00","Temp, °F (LGR S/N: 21422128, SEN S/N: 21422128)","Intensity, lum/ft² (LGR S/N: 21422128, SEN S/N: 21422128)",Coupler Attached (LGR S/N: 21422128),Host Connected (LGR S/N: 21422128),Stopped (LGR S/N: 21422128),End Of File (LGR S/N: 21422128)
418,6/12/2022 20:15,71.168,5,,,,
419,6/12/2022 20:30,70.995,1,,,,
420,6/12/2022 20:45,70.995,0,,,,
421,6/12/2022 21:00,70.651,0,,,,
422,6/12/2022 21:15,70.651,0,,,,
423,6/12/2022 21:30,70.48,0,,,,
424,6/12/2022 21:45,70.308,0,,,,
425,6/12/2022 22:00,70.137,0,,,,
426,6/12/2022 22:15,70.137,0,,,,
427,6/12/2022 22:30,70.137,0,,,,
428,6/12/2022 22:45,70.137,0,,,,
429,6/12/2022 23:00,69.964,0,,,,
430,6/12/2022 23:15,69.793,0,,,,
431,6/12/2022 23:30,69.622,0,,,,
432,6/12/2022 23:45,69.449,0,,,,
433,6/13/2022 0:00,69.622,0,,,,
434,6/13/2022 0:15,69.449,0,,,,
435,6/13/2022 0:30,69.449,0,,,,
436,6/13/2022 0:45,69.449,0,,,,
437,6/13/2022 1:00,69.449,0,,,,
438,6/13/2022 1:15,69.449,0,,,,
439,6/13/2022 1:30,69.449,0,,,,
440,6/13/2022 1:45,69.278,0,,,,
441,6/13/2022 2:00,69.107,0,,,,
442,6/13/2022 2:15,69.107,0,,,,
443,6/13/2022 2:30,69.107,0,,,,
444,6/13/2022 2:45,69.107,0,,,,
445,6/13/2022 3:00,69.107,0,,,,
446,6/13/2022 3:15,69.107,0,,,,
447,6/13/2022 3:30,69.107,0,,,,
448,6/13/2022 3:45,69.107,0,,,,
449,6/13/2022 4:00,68.934,0,,,,
450,6/13/2022 4:15,69.107,0,,,,
451,6/13/2022 4:30,69.278,0,,,,
452,6/13/2022 4:45,69.449,0,,,,
453,6/13/2022 5:00,69.278,0,,,,
454,6/13/2022 5:15,69.278,3,,,,
455,6/13/2022 5:30,69.107,13,,,,
456,6/13/2022 5:45,68.934,29,,,,
457,6/13/2022 6:00,69.278,50,,,,
458,6/13/2022 6:15,69.107,38,,,,
459,6/13/2022 6:30,69.107,58,,,,
460,6/13/2022 6:45,69.278,66,,,,
461,6/13/2022 7:00,69.449,144,,,,
462,6/13/2022 7:15,69.449,272,,,,
463,6/13/2022 7:30,69.622,184,,,,
464,6/13/2022 7:45,69.793,98,,,,
465,6/13/2022 8:00,70.137,304,,,,
466,6/13/2022 8:15,70.48,288,,,,
467,6/13/2022 8:30,70.995,320,,,,
468,6/13/2022 8:45,70.995,200,,,,
469,6/13/2022 9:00,71.683,448,,,,
470,6/13/2022 9:15,71.512,224,,,,
471,6/13/2022 9:30,71.683,384,,,,
472,6/13/2022 9:45,71.512,2048,,,,
473,6/13/2022 10:00,70.995,128,,,,
474,6/13/2022 10:15,70.995,160,,,,
475,6/13/2022 10:30,71.339,384,,,,
476,6/13/2022 10:45,71.168,368,,,,
477,6/13/2022 11:00,70.995,248,,,,
478,6/13/2022 11:15,71.339,496,,,,
479,6/13/2022 11:30,71.512,768,,,,
480,6/13/2022 11:45,71.683,672,,,,
481,6/13/2022 12:00,71.856,512,,,,
482,6/13/2022 12:15,72.028,960,,,,
483,6/13/2022 12:30,72.718,1856,,,,
484,6/13/2022 12:45,73.753,1280,,,,
485,6/13/2022 13:00,73.753,1920,,,,
486,6/13/2022 13:15,73.58,480,,,,
487,6/13/2022 13:30,73.926,1472,,,,
488,6/13/2022 13:45,73.926,2304,,,,
489,6/13/2022 14:00,74.271,864,,,,
490,6/13/2022 14:15,74.446,336,,,,
491,6/13/2022 14:30,75.139,3840,,,,
492,6/13/2022 14:45,75.312,3456,,,,
493,6/13/2022 15:00,75.139,1152,,,,
494,6/13/2022 15:15,74.446,464,,,,
495,6/13/2022 15:30,73.926,368,,,,
496,6/13/2022 15:45,73.753,320,,,,
497,6/13/2022 16:00,74.098,272,,,,
498,6/13/2022 16:15,74.446,64,,,,
499,6/13/2022 16:30,74.098,48,,,,
500,6/13/2022 16:45,73.926,50,,,,
501,6/13/2022 17:00,73.926,52,,,,
502,6/13/2022 17:15,73.753,62,,,,
503,6/13/2022 17:30,73.58,144,,,,
504,6/13/2022 17:45,73.58,160,,,,
505,6/13/2022 18:00,73.58,136,,,,
506,6/13/2022 18:15,73.407,97,,,,
507,6/13/2022 18:30,73.407,30,,,,
508,6/13/2022 18:45,73.234,24,,,,
509,6/13/2022 19:00,73.062,21,,,,
510,6/13/2022 19:15,72.891,21,,,,
511,6/13/2022 19:30,72.372,18,,,,
512,6/13/2022 19:45,72.028,16,,,,
513,6/13/2022 20:00,71.856,12,,,,
514,6/13/2022 20:15,71.683,8,,,,
515,6/13/2022 20:30,71.339,4,,,,
516,6/13/2022 20:45,71.168,1,,,,
517,6/13/2022 21:00,70.995,0,,,,
518,6/13/2022 21:15,70.824,0,,,,
519,6/13/2022 21:30,70.824,0,,,,
520,6/13/2022 21:45,70.651,0,,,,
521,6/13/2022 22:00,70.651,0,,,,
522,6/13/2022 22:15,70.48,0,,,,
523,6/13/2022 22:30,70.308,0,,,,
524,6/13/2022 22:45,70.308,0,,,,
525,6/13/2022 23:00,70.137,0,,,,
526,6/13/2022 23:15,70.137,0,,,,
527,6/13/2022 23:30,69.964,0,,,,
528,6/13/2022 23:45,69.964,0,,,,
529,6/14/2022 0:00,69.793,0,,,,
530,6/14/2022 0:15,69.793,0,,,,
531,6/14/2022 0:30,69.622,0,,,,
